Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
El Salvador,SLV,GINI index (World Bank estimate),SI.POV.GINI,..,54,..,..,..,49.9,51,..,54.5,52.2,51.5,51.4,51.9,50.4,47.8,48.5,45.7,45.2,46.9,45.8,43.5,42.3,41.8,43.4,41.6,40.6,40
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.99916511,14.40267488,11.21448138,18.50668833,10.58580665,10.02965645,9.788920402,4.490136279,2.547059776,0.51482713,2.271287568,3.750820575,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,0.907806937,5.128923767,1.729577995,0.792509315,1.105775113,-0.73063367,0.603938659
El Salvador,SLV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.7350006103516,60.9080009460449,61.125,62.0209999084473,62.8209991455078,62.0839996337891,60.6650009155273,60.4459991455078,62.2770004272461,62.0149993896484,61.4799995422363,60.9410018920898,60.3860015869141,61.8339996337891,60.5040016174316,60.9379997253418,61.3759994506836,61.8569984436035,61.7220001220703,61.5719985961914,61.3050003051758,61.5629997253418,61.8300018310547,62.1990013122559,61.7970008850098,61.4179992675781,61.1069984436035
El Salvador,SLV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,84.9466400146484,..,..,..,..,..,..,..,..,..,..,..,..,..,94.9509887695313,93.56494140625,95.9574737548828,95.0220565795898,96.0344619750977,96.5450897216797,..,97.2241897583008,..,97.949333190918,..
El Salvador,SLV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,18.7166513151966,18.7960727769766,19.6672108864086,20.491219126319,19.9595501410009,19.1601830950107,18.6569272125245,18.4335248776821,18.6399115877128,19.368844765826,19.5328682415251,19.248347914147,18.8801111114068,18.0964928119847,17.5575825237782,16.6257379727832,16.3505223387086,16.2262974353804,16.8641262655011,16.1789133452292,16.140965011865,16.2467937379948,16.1734197824172,15.925464783897,15.8846578625551,16.0131849779494,15.7036005951349
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.0298136645962733,0.0877916733168679,0.240148348412036,0.410266355778682,0.701199684693217,2.37274573234908,8.77851646651,12.673404882997,14.5240013396632,14.9625027544891,19.2545132867847,30.5390387075003,40.0027965017521,63.5948978928017,100.886105392066,113.753855988437,123.283440405809,124.911649141408,134.292602736187,139.023597523711,143.852500257168,146.363085078319,147.867952965539,151.894109781327
Equatorial Guinea,GNQ,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.857871551,-3.425287356,-4.278743156,5.452284737,31.84101684,19.87243495,4.540727715,3.016505407,7.935710698,0.37226617,4.802288869,8.825389259,7.592478498,7.323543994,4.219687871,5.631633514,4.415899842,2.803738318,6.551766912,4.691065677,7.78916548,4.805389222,3.656620483,2.948876946,4.309998661,1.668163737,1.419916698
Equatorial Guinea,GNQ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,61.3580017089844,61.3950004577637,61.2919998168945,61.2929992675781,61.2280006408691,61.0979995727539,60.3580017089844,59.2200012207031,58.8250007629395,58.5919990539551,58.5919990539551,57.8709983825684,57.7039985656738,57.798999786377,57.7480010986328,58.0180015563965,57.8740005493164,57.7430000305176,57.7529983520508,58.173999786377,58.8470001220703,58.6419982910156,58.4729995727539,58.701000213623,59.0190010070801,59.5709991455078,59.4970016479492
Equatorial Guinea,GNQ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,97.1313705444336,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.13368571897706,14.5144150685699,20.3675170370508,18.0379595652092,21.0164819339437,22.4684911734672,17.0897514188018,19.2857889394799,20.1256330691071,17.8446584546935,18.5621248190021
Equatorial Guinea,GNQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.0116412435901595,0.0550826607128431,0.0524111789338825,0.101705602961667,0.813904086286856,2.34462190627139,4.80187032849295,5.97456705983637,8.5400866701526,12.7951703183739,15.147364926529,18.0869548441085,20.727345587033,21.9995138107448,41.9817391158065,48.1609993060375,48.2457517044694,47.1312466205181,45.7348170394821,45.3752757597697,47.1268696428133
Eritrea,ERI,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,82.5579986572266,82.7020034790039,82.7760009765625,82.7600021362305,82.6809997558594,82.5970001220703,82.3280029296875,82.0250015258789,81.7020034790039,81.3580017089844,81.0179977416992,80.568000793457,80.1529998779297,79.8030014038086,79.5220031738281,79.338996887207,79.5270004272461,79.7610015869141,80.068000793457,80.3460006713867,80.6139984130859,80.8460006713867,81.056999206543,81.2409973144531,81.3649978637695,81.4260025024414,81.3600006103516
Eritrea,ERI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,77.9452896118164,..,..,..,..,..,86.9749069213867,..,..,..,..,..,..,..,..
Eritrea,ERI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,7.38098504595967,7.8312760565683,6.96446018563752,8.12315843537967,8.6195163997641,9.59402427033217,8.58706285099597,9.17119202350218,9.30749870959208,8.93181225354148,9.11393683318789,9.09978335560365,8.58016451301376,6.82807879487262,5.98477825812939,5.46334518790395,6.52391009279051,5.49275511380493,..,..,..,..,..,..,..
Eritrea,ERI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518319618164304,1.01884426003784,1.5244988009781,2.0308513742701,2.56650938091534,3.27422422485125,4.21957985260224,5.40683265209434,6.69336854801066,7.62941631021987,8.7946911586384,9.79992473657802,10.212638846981
Estonia,EST,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,39.5,..,..,..,..,..,..,..,..,..,37.2,33.6,33.4,33.7,31.2,31.9,31.4,32,32.5,32.9,35.1,34.6,32.7,..
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,89.81194903,47.65469062,28.77661372,23.05034335,10.58187893,8.208333333,3.296110897,4.019980616,5.745330486,3.57128333,1.338289476,3.048071707,4.089689921,4.42991487,6.597638594,10.36560303,-0.084776494,2.975580329,4.977614784,3.934921578,2.788496796,-0.144815519,-0.456766653,0.149108978
Estonia,EST,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.3800010681152,63.0369987487793,62.6920013427734,62.3660011291504,62.0579986572266,61.7599983215332,61.201000213623,61.5629997253418,60.4300003051758,59.2270011901855,58.9990005493164,58.0970001220703,56.8370018005371,58.8409996032715,58.9109992980957,58.6230010986328,60.5769996643066,60.6730003356934,61.3489990234375,60.8759994506836,60.5299987792969,61.201000213623,61.2770004272461,61.2849998474121,61.1529998779297,62.1969985961914,62.9469985961914
Estonia,EST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,99.7705001831055,..,..,..,..,..,..,..,..,..,..,99.9488983154297,..,..,..,..,..
Estonia,EST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,17.4482189768805,16.4200685076891,16.790219563032,14.9609261391785,14.5230394407752,15.4537259312507,16.0510511530686,15.7544033701126,15.793404519635,14.9953052523384,14.7361324808416,14.4826819368311,13.9786172778133,13.7935616311814,12.2642637838981,13.7246427964749,14.5331432707623,13.9085697213805,13.6306193100052,14.066896876624,13.8326033818369,13.5245298548698
Estonia,EST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.0368165920107995,0.16425457486471,0.485464622034476,0.945306854126676,2.12501674780046,4.90218207056885,10.2293154303761,17.5631955060973,27.5682456551519,39.8109658126011,46.7907185953587,63.7144435798116,76.4974954640111,92.0917594687455,106.613221131149,122.930681680905,125.130870965246,121.254792074715,117.570199800873,124.075258501226,135.953657234866,150.932046426464,145.844532219498,143.932798274218,144.720946445773,144.609895142033
Eswatini,SWZ,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,60.5,..,..,..,..,..,53.1,..,..,..,..,..,..,..,..,51.5,..,..,..,..,..,..,..
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.09228991,8.934306569,7.558295363,12.02342387,13.76932488,12.28859126,6.425213303,7.125327225,8.109965636,6.088860634,12.20853585,5.942109823,12.01971547,7.29,3.445335073,4.774004046,5.304639463,8.076088279,12.65746019,7.448234234,4.509236918,6.105198202,8.939609185,5.619599417,5.685266864,4.954437553,7.84641182
Eswatini,SWZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,53.8549995422363,54.0349998474121,54.1720008850098,54.25,54.2610015869141,54.1910018920898,54.0209999084473,53.814998626709,53.5769996643066,53.3129997253418,53.0419998168945,52.8849983215332,52.7410011291504,52.6230010986328,52.560001373291,52.5499992370605,52.4459991455078,52.4090003967285,52.4280014038086,52.4990005493164,52.6119995117188,52.8110008239746,53.0260009765625,53.2550010681152,53.5040016174316,53.7589988708496,54.0320014953613
Eswatini,SWZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,91.8632431030273,..,..,..,..,..,..,..,..,..,93.5022964477539,..,..,..,..,..,..
Eswatini,SWZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,31.4215532743591,31.5437502343416,30.0697025967773,31.4538264992806,30.7550526753249,32.7737053247226,31.8755014424054,33.0242390633313,32.9106634853629,32.1324338042467,33.8642050752755,34.2653875891767,33.6990195266021,33.0148946954746,33.9391469816505,34.2364869255778,34.4902242421476,35.2154616535261,34.5971748063955,34.7917540345526,32.5284880216977,31.6891802476489,31.3880683228506,29.813394928328,30.7934238442832,31.7795862679882,31.4195966204543
Eswatini,SWZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0.458085650320806,1.33890701195166,3.10890201117697,5.12616422179701,6.29087915036126,7.81686824990436,13.2413682260128,18.0852593380976,22.3111893291829,33.3791857938185,45.8749138189157,56.2756050564296,60.3405431964105,62.5615176558733,64.4950398907831,70.2344398862407,70.7900643735566,71.3413307394707,74.0824571252433
Ethiopia,ETH,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,44.6,..,..,..,30,..,..,..,..,29.8,..,..,..,..,..,33.2,..,..,..,..,39.1,..
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.152481242,35.72259823,10.52744401,3.543065962,7.593876002,10.02217336,-8.484248689,2.395209581,0.894801694,7.941448641,0.662458109,-8.237844534,1.653729328,17.7622842,3.256272907,12.94487921,12.31,17.23800196,44.39128123,8.468335788,8.136941131,33.22421525,22.77046088,8.078472326,7.39181448,10.13411465,7.266076144
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,77.947998046875,77.9929962158203,78.0289993286133,78.0270004272461,78.0189971923828,78.6630020141602,79.2419967651367,79.7699966430664,80.2570037841797,80.7160034179688,81.4280014038086,82.1050033569336,82.7620010375977,83.3919982910156,83.9850006103516,84.5350036621094,84.4049987792969,84.2600021362305,84.0989990234375,83.9280014038086,83.7440032958984,83.5780029296875,83.4169998168945,83.2590026855469,82.9349975585938,82.6060028076172,82.3369979858398
Ethiopia,ETH,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,33.5853996276855,..,..,..,..,..,..,..,..,..,49.9000015258789,44.6059684753418,..,54.9829788208008,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.62517963229438,3.22101189953466,3.11350918545598,3.94622597852342,4.27361803120077,4.88613194369603,5.21236533375197,7.30108842208489,5.25687435900735,5.73377436784432,5.60524515046047,5.77622813871001,5.76649058338808,5.77003750137346,5.35070561062316,4.84296124606208,4.63773836603377,4.57968246789691,4.10813533633752,3.88025579578888,3.97390612014563,3.68255139559386,3.42006071889612,3.702189003056,3.99132524576571,4.40461913876271,5.57792791302277
Ethiopia,ETH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0.0104269714873691,0.026687274246092,0.0401505238760054,0.0714482358389537,0.0707476712707332,0.208422432312861,0.535182602993,1.09916604533411,1.49196530600234,2.34961776472583,4.74348014305896,7.81504143488448,15.6881376159736,22.2013850238689,27.0286438738904,31.3145837613969,42.3654191016708,50.0218762703461
Euro area,EMU,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.701983124,3.334348356,4.029762782,4.4556260075,4.129921816,4.123148338,2.978924865,2.161612308,2.227707327,1.655629139,2.846721116,2.787816211,2.461074837,2.112538768,2.22568082,2.489582068,2.675833333,2.510666229,4.075660764,0.374079976,1.529639382,3.289449396,2.485675087,1.374906203,0.241057543,0.037803733,0.183334861
Euro area,EMU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,54.9924649899116,55.2955064471881,54.7051582786245,54.3920034997861,54.4192994058326,54.2410084252528,54.3519281674919,54.471310848317,54.6878895256264,55.0009053294904,55.1360748222027,54.9624063762419,55.3461688147643,55.7362623850871,55.8705690039617,56.244642798544,56.4769365386668,56.7019442488667,56.9206063701405,56.8537529604253,56.7444851624324,56.6930042676587,56.891742437615,56.7968653619246,56.670917600307,56.579850474096,56.6667291046925
Euro area,EMU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.15001,99.15993,99.15663,99.15727,99.15709,99.20892,99.25973,99.31755,99.36607,99.42354,99.48432,99.54435,99.56338,99.62899,99.7083,99.72292,99.70186,99.7318,99.70413,99.73253,99.73781,99.72862,99.73547,99.74058,99.75189,99.74794,99.74857
Euro area,EMU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,19.9598008934568,19.2188935085204,18.2724638709055,18.0598754688669,17.7985575102813,17.4224631662763,17.4834587364634,17.5223188663348,17.1902745179537,17.3412655203063,17.0700129033767,16.6259996442239,16.2315035789975,16.0655944345339,15.8281122506736,15.8108954638803,15.8530906240484,15.2551837850336,13.8143239007048,14.4546581837385,14.6859841238877,14.4879968934186,14.3954755609508,14.549968148681,15.0246203990397,14.9767306482598
Euro area,EMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.43947565503285,0.717914843309987,1.0416756861727,1.61013069448206,2.51455012834722,4.120521407764,7.18947688548141,12.5867146275876,21.9510626243445,37.7532256891808,59.1854091247743,71.6268347918365,76.4171040201194,82.4196049892085,89.136433144978,98.1887238308228,106.26747470999,116.322146279473,121.735395991861,120.981730754743,117.103651865513,120.172231259603,121.656657673005,122.770403582858,121.171796148861,120.57207313496,122.667330337729
Europe & Central Asia,ECS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,5.678058626,10.92278719,9.053681392,8.196219484,5.538972981,4.658303933,2.333138905,3.902835019,4.278546995,2.786159883,2.233864933,2.863059555,2.600957461,3.1928859425,2.9300629765,6.0715627705,1.5080803945,2.3902580255,3.779038044,2.7908354335,1.7275666355,0.586269905,0.218021424,0.378856363
Europe & Central Asia,ECS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.8659951045866,59.8773835241465,59.5156522175774,58.7229863862852,58.4271849944122,58.1322380326757,57.7862900500441,57.3775169135672,57.1945574676609,57.7720098543139,57.6562893267335,57.2488708198713,57.2545387843745,57.1609234499634,57.144296958395,57.3770242523548,57.4638897250508,57.6777630345753,57.9355475556524,57.9694642930938,58.0284301702574,58.1678343268201,58.3002542193687,58.389702179423,58.4026122382294,58.5056227142678,58.6430104195203
Europe & Central Asia,ECS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,98.81597,98.82266,98.83705,98.85263,98.86801,98.9097,98.95304,98.99431,99.04792,99.05941,99.15318,99.19578,99.22149,99.24872,99.26049,99.33166,99.32761,99.355,99.37333,99.5459,99.5914,99.63849,99.66929,99.6944,99.71251,99.7266,99.75331
Europe & Central Asia,ECS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,19.2121508415238,18.8379483274275,17.9166153515573,18.091301645649,17.8384033004813,17.3920974274357,17.408197789749,17.3201969687405,16.8360082559343,16.7077905440293,16.3758451822244,15.8615906482756,15.4859214693827,15.4002154974414,15.1813865941784,15.1374286869374,15.0860002244853,14.6210395738177,13.3709066584061,13.7980405634104,13.9409099393405,13.7391844147693,13.6642501253156,13.8171385273565,14.1809763698614,14.136053410108
Europe & Central Asia,ECS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.415183051326824,0.565181315056162,0.745269681169078,1.10396169486758,1.79584743177664,2.84724457428948,4.47986281000728,7.18941713957006,12.2788223794771,21.3288115364083,34.1343897001484,42.0116897707492,47.6515306502771,55.1248273125765,66.1933767380492,81.0947505030568,94.6369823811047,106.388825028154,115.13958094178,119.535880222687,120.365586923966,120.509559867948,122.687766997948,125.222883653669,125.134234154711,124.955306514192,125.215299122463
Europe & Central Asia (excluding high income),ECA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,307.6344092,125.412427385,39.18254237,17.40804106,10.57716115,22.68367181,18.70073428,8.995238545,5.823527517,5.179677819,6.961261359,8.247090431,7.261613313,8.421500392,12.34877209,3.466723732,6.419565094,7.651233638,3.317185846,3.985359902,2.980988073,4.003578207,1.282798834
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.2731516406836,63.1203585469603,62.9619946980815,61.6805195634598,61.2246739722554,60.8601173929636,60.0488968197733,59.1087604808376,58.5284714265523,59.5620760112543,59.1137697502151,58.3857340509315,58.127238253715,57.6091639791934,57.4935242184969,57.5294546089898,57.5472101041416,57.868645459369,58.1442025316979,58.2648066099749,58.5043979987415,58.8543128940778,58.8812633846765,59.1111584948677,59.1303602237903,59.4015927119172,59.5528739929811
Europe & Central Asia (excluding high income),ECA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,98.39165,98.40301,98.43847,98.47656,98.514,98.55078,98.59292,98.6262,98.69015,98.66695,98.80105,98.83539,98.86281,98.86459,98.82858,98.95424,98.9564,98.98751,99.03373,99.33914,99.41968,99.51177,99.56374,99.60638,99.63228,99.66067,99.71222
Europe & Central Asia (excluding high income),ECA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,16.0208141048916,15.7116968483438,16.1881559859635,16.0843824207849,15.9817290591835,15.8297186241081,15.5225105944547,14.0016899942289,13.9156954453346,13.8058441561687,13.4447482063925,13.2053814879621,13.5439646661868,13.9601127342972,13.7024395660249
Europe & Central Asia (excluding high income),ECA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.00845674707790065,0.012727717969489,0.0177545906813144,0.0254530720256017,0.057777543837286,0.154504190350998,0.301913384855239,0.670179717727598,1.41398068792322,3.1794375373407,6.46773372889986,9.95789268612322,15.0576417982784,23.2702988645225,39.3016153857594,60.8013403458121,80.1739181185091,94.7822760199699,108.442374647882,118.444732410703,122.925748376719,119.54426155605,121.796275192708,125.824196197674,127.039984437493,127.96129125876,127.458268948341
European Union,EUU,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.29958393,5.935326449,5.077330077,4.6083147115,4.7085284675,4.2748969205,3.3396020745,2.65393466,2.4060646895,2.168078339,3.1567271685,3.1517294265,2.3074027065,2.0998468855,2.255948944,2.483518232,2.601969165,2.6336949725,4.204766653,0.950366,1.669887361,3.309659785,2.7187690445,1.3876899465,0.2205662005,-0.0585336105,0.2166674305
European Union,EUU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,57.5837848468571,57.7250540060799,57.2354923392628,56.8086107632007,56.6215293596285,56.3484337784783,56.2072301409412,56.1811251257391,56.2168730095109,56.4098746140883,56.4954632868562,56.3014208093311,56.2444915195943,56.3895943733115,56.4507001274273,56.7502968828619,56.9511664207709,57.081809943129,57.3107023921519,57.2680294033776,57.251271716587,57.1749652519924,57.4068263131819,57.3949794233401,57.4132989433435,57.3665489549057,57.4507373893585
European Union,EUU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.18344,99.1912,99.19054,99.19237,99.19367,99.24148,99.28791,99.33717,99.38016,99.37216,99.4187,99.46771,99.49233,99.54479,99.60688,99.61465,99.60329,99.6245,99.61304,99.70006,99.71057,99.71133,99.72176,99.73105,99.74375,99.74567,..
European Union,EUU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,19.1922961567025,18.5529660493158,17.7878481903203,17.8482719368033,17.6374862757926,17.2895546923806,17.3244219236422,17.2163109506772,16.7632269453717,16.806600355011,16.432032652811,15.9524665303373,15.5444092468359,15.3719386883253,15.1337913441509,15.0775068477025,15.0396772244522,14.5350266448419,13.3144954341495,13.8558790510328,14.0696367394345,13.8520938745429,13.8049780826948,13.9470296649793,14.3214313999226,14.3230494205903
European Union,EUU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.647739006152219,0.888782995626891,1.18136729783414,1.7758576614645,2.90089411006439,4.56111294338996,7.19775684933019,11.5273003409954,19.7229792005557,33.9415949003189,53.6243546329753,64.8849270714762,71.0502794578943,78.0652276280795,86.1759107139566,96.0909267996877,105.363583141202,115.548565340453,120.955193716092,120.880522271497,118.568323140423,121.359744382359,123.336450720988,124.568901740276,123.287351883041,122.257682392109,123.099082329139
Faroe Islands,FRO,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,7.08597651504926,7.29657455749395,6.63794107371608,7.67790262172285,7.20990613141602,7.00357325165901,6.67063138071167,6.02119460500963,5.75281666097644,5.2007740686986,5.3320328375193,6.04132231404959,5.86462679647659,5.81711181530104,6.04395604395604,5.87954762229187,..,..,..
Faroe Islands,FRO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,3.01114693301304,3.64748094520286,3.44125214408233,4.23783783783784,5.55603822762815,7.08888792392201,10.1641045599014,13.9888364104766,22.9264759145237,35.9113800837953,51.5233766780289,72.7187087860328,79.2637678742652,85.7819412998774,87.0498084291188,103.26974350495,107.680399603699,113.148396411261,117.47016509677,122.442842430484,120.299127715602,120.66329675749,118.470880259298,119.327627861267,108.675584601246,110.933078160311
Fiji,FJI,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,38.1,..,..,..,..,..,40.4,..,..,..,..,36.7,..,..,..
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.19137132,6.49734556,4.883022716,5.206589252,0.816666667,2.165647214,3.050161812,3.368140064,5.711681604,1.96867366,1.0921646,4.272670245,0.762032086,4.172747778,2.827485194,2.365764538,2.490836388,4.803706413,7.732278579,3.214695752,3.680014831,7.286544479,3.408333333,2.909178822,0.540328896,1.370823273,3.864771418
Fiji,FJI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.0509986877441,60.2319984436035,59.9949989318848,59.9230003356934,59.7099990844727,59.6129989624023,59.3559989929199,58.8629989624023,58.3600006103516,57.8660011291504,57.3919982910156,57.1660003662109,56.9589996337891,56.7430000305176,56.484001159668,56.1640014648438,55.6419982910156,55.0730018615723,55.6510009765625,56.1980018615723,56.7410011291504,57.2849998474121,57.8079986572266,58.298999786377,58.7430000305176,58.4900016784668,58.3629989624023
Fiji,FJI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.9195101010101,12.3252791380999,11.6869348043261,12.5803608962919,12.7823192635833,11.9315745786568,11.4558232931727,12.606265092124,12.8808822189142,11.5102083496719,12.2304309645514,13.6281023202428,12.8848161017147,11.6460553584277,12.6659642842787,12.1085888286695,12.6492711673126,12.0146510593449,12.1556756099047,12.3029102930941,12.3104360554389,11.9246700921386,11.5622714283651,11.5664406958165,11.116030489246,10.6200262295082,10.1406509964231
